months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
0,0,0.188235294,0,1,0,0,1,0,1,0.317412935,0.5,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0.021890547,0.5,0,1,0,0,0,1,0,0,0,0,1
1,0,0.305882353,1,1,1,0,1,1,0,0.429353234,0.5,0,0,0,1,0,0,0,1,0,0,0
0.5,1,0.258823529,0,1,0,1,1,0.5,0,0.52238806,1,0,1,0,1,0,0,0,1,0,0,0
1,0,0.352941176,1,1,1,0,1,1,1,0.426865672,0.5,0,0,0,1,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0.5,0,0.019900498,0.75,0,1,0,0,0,1,0,1,0,0,0
0.75,1,0.317647059,0,1,0,0,1,0,0,0.800497512,0.5,0,0,0,0,1,0,0,1,0,0,0
0.5,0,0,0,0,0,0,0,1,0,0.017412935,0.75,0,0,1,0,0,1,0,1,0,0,0
0.5,0,0,0,0,0,0,0,1,0,0.010447761,0.5,0,0,0,0,0,1,0,1,0,0,0
0.25,0,0.964705882,1,1,0,1,1,0,0,0.658208955,0.5,0,0,1,0,1,0,0,0,0,0,0
0,0,0.811764706,0,0,0,0,1,0,0,0.068159204,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0.352941176,1,0,1,1,0,0,0,0.298507463,0.5,0,0,1,0,0,0,0,0,0,0,1
0.75,0,0,0,0,0,0,0,1,0,0.015920398,0.75,0,0,1,0,0,1,0,1,0,0,0
0,0,0.047058824,0,1,1,1,1,0,1,0.755721393,0.5,0,0,0,0,1,0,0,0,0,0,0
0,0,0.282352941,1,0,0,0,1,0,1,0.43681592,0.5,0,0,1,0,0,0,0,0,0,0,1
0.25,1,0.117647059,0,1,0,0,1,0,0,0.607462687,0.5,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.623529412,1,0,1,0,1,0.5,1,0.378109453,0.75,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.02039801,0.5,0,0,1,0,0,1,0,0,0,0,0
1,1,0.223529412,1,1,1,1,1,1,1,0.719900498,0.75,0,0,1,1,0,0,0,0,0,0,0
1,0,0.117647059,1,1,1,1,1,1,1,0.673134328,0.5,0,0,0,1,0,0,0,0,0,0,0
1,1,0.564705882,0,0,1,0,1,0.5,1,0.606467662,0.5,0,0,0,0,1,0,0,0,0,0,0
0.25,1,0.894117647,1,0,1,0,1,0.5,1,0.51840796,0.5,0,0,0,1,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,1,0,0.010945274,0.75,0,0,1,0,0,1,0,0,0,0,0
0,1,0.023529412,0,0,0,0,1,0,1,0.317412935,0.5,0,0,0,1,0,0,0,0,0,0,1
0.75,0,0.670588235,0,1,0,1,0,1,0,0.453233831,0.5,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.022885572,0.5,0,1,0,0,0,1,0,0,0,0,0
0,0,0.023529412,0,0,0,0,1,0,0,0.262189055,0.75,0,0,1,1,0,0,0,0,0,0,0
0,0,0.129411765,0,1,0,1,1,0,1,0.452736318,1,0,0,0,1,0,0,0,0,0,0,0
1,1,0.294117647,1,1,1,0,0,1,0,0.905472637,0.5,0,0,0,0,1,0,0,0,0,0,0
0,0,0.294117647,0,1,0,0,1,0,1,0.660199005,1,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0.5,0,0.021890547,0.75,0,1,0,0,0,1,0,0,0,0,0
0.25,0,0.152941176,0,1,0,0,1,0,1,0.671641791,0.5,0,0,0,0,1,0,0,0,0,0,0
0.75,1,0.341176471,0,0,1,1,1,1,0,0.892537313,0.5,0,0,0,0,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0,0,1,0,0.046766169,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0.011940299,0.5,0,1,0,0,0,1,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0.5,1,0.014427861,0.75,0,1,0,0,0,1,0,0,0,0,0
0.25,0,0.211764706,0,0,1,0,1,0,1,0.684079602,0.75,0,0,0,0,1,0,0,0,0,0,0
0,0,0.482352941,0,0,0,0,1,0,1,0.613930348,1,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.176470588,1,0,0,1,1,0.5,1,0.455223881,0.75,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2,0,0,0,0,1,0,1,0.464179104,1,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,0,1,0,0.074626866,0.75,0,0,1,0,0,1,0,0,0,0,0
1,0,0.564705882,1,0,1,1,1,0,1,0.862686567,0.75,0,0,0,0,1,0,0,0,0,0,0
1,0,0.611764706,1,1,1,0,1,0.5,0,0.315920398,0.75,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.021890547,1,0,0,1,0,0,1,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0.5,1,0.015920398,0.75,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0.5,1,0.016915423,0.5,0,0,0,0,0,1,0,0,0,1,0
0.5,1,0,0,0,0,0,0,1,0,0.08159204,0.75,0,0,0,0,0,1,0,0,0,0,0
0,0,0.611764706,1,1,1,1,0,1,1,0.449253731,0.75,0,0,1,0,0,0,0,0,0,0,0
1,0,0.235294118,1,1,1,1,1,1,0,0.355223881,0.5,0,0,0,1,0,0,0,0,0,0,0
1,1,0.223529412,1,1,0,0,1,1,1,0.764676617,0.5,0,0,0,0,1,0,0,0,0,0,0
0,0,0.858823529,0,1,0,1,1,0,0,0.171641791,0.75,0,0,1,1,0,0,0,0,0,1,0
0.25,0,0.235294118,0,0,1,1,1,0.5,0,0.606467662,0.5,0,0,0,0,1,0,0,0,0,1,0
0,0,0.117647059,0,0,0,1,1,0,1,0.3039801,0.75,0,1,0,1,0,0,0,0,0,0,0
0.5,0,0.223529412,0,1,0,1,0,0.5,0,0.370149254,0.75,0,0,0,1,0,0,0,0,0,0,0
0.5,1,0,0,0,0,0,0,1,1,0.071144279,0.5,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0.211764706,1,1,1,1,1,1,0,0.454228856,0.75,0,1,0,1,0,0,0,0,0,0,0
0.5,0,0.141176471,0,0,0,0,1,0.5,1,0.463681592,1,0,0,0,1,0,0,0,0,0,0,0
1,0,0.258823529,1,1,1,1,1,1,1,0.453233831,0.75,0,0,0,1,0,0,0,0,0,0,0
0.75,0,0.023529412,1,0,0,1,1,0,1,0.260696517,0.75,0,1,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1,0.016915423,0.5,0,0,0,0,0,1,1,0,0,0,0
0.75,0,0.317647059,0,1,0,0,1,1,0,0.312437811,0.75,0,1,0,0,0,0,0,0,0,0,0
1,0,0.482352941,1,1,1,1,1,1,0,0.665174129,0.75,0,1,0,0,0,0,1,0,0,0,0
0.75,0,0.282352941,1,0,1,0,1,0,0,0.711940299,0.5,0,1,0,0,1,0,0,0,0,0,0
0.75,0,0.317647059,0,0,1,1,1,0.5,0,0.843781095,0.75,0,1,0,0,1,0,0,0,0,0,0
1,1,0.317647059,1,1,1,1,1,1,1,0.972636816,0.5,0,0,0,0,1,0,1,0,0,0,0
0,0,0.164705882,0,0,0,0,0,0,1,0.513930348,0.75,0,0,0,0,1,0,0,0,0,0,0
1,0,0.211764706,1,1,0,1,1,1,0,0.764676617,0.5,0,0,0,0,1,0,1,0,0,0,0
0.5,0,0.670588235,1,1,0,1,1,0.5,0,0.218905473,0.75,0,1,0,0,0,0,0,0,0,0,0
0.5,1,0,0,0,0,0,0,1,0,0.074626866,0.75,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,0,1,1,0.05721393,0.75,0,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.011442786,0.5,0,0,0,0,0,1,0,0,0,1,0
1,0,0.070588235,1,1,1,1,1,1,1,0.675124378,0.75,0,0,0,0,0,0,1,0,0,0,0
0.5,1,0.341176471,0,1,1,0,1,0,1,0.839800995,0.75,0,1,0,0,1,0,0,0,0,0,0
1,1,0.811764706,0,1,1,0,1,0.5,1,0.742288557,0.75,0,0,0,0,1,0,0,0,0,0,0
0.75,1,0.2,0,1,0,1,1,0.5,0,0.791044776,0.5,0,0,0,0,1,0,0,0,0,0,0
1,1,0.035294118,1,1,1,0,1,1,1,0.793034826,0.75,0,1,0,0,1,0,1,0,0,0,0
0.75,0,0,0,0,0,0,0,1,0,0.016915423,1,0,0,0,0,0,1,0,0,0,0,0
0.5,1,0,0,0,0,0,0,1,1,0.06318408,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0.105882353,1,1,0,1,1,0,1,0.325373134,0.5,0,0,0,1,0,0,0,0,0,1,0
0,0,0.070588235,1,0,0,0,1,0,0,0.570646766,0.5,0,0,0,0,1,0,0,0,0,0,0
0.75,1,0.317647059,0,0,0,1,1,0,1,0.621890547,0.75,0,0,0,0,1,0,0,1,0,0,0
0.75,0,0.235294118,0,1,1,0,1,0,1,0.717910448,0.5,0,1,0,0,1,0,0,1,0,0,0
0.75,0,0.258823529,1,0,1,1,1,0.5,1,0.417910448,0.75,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0.019402985,0.5,0,0,0,0,0,1,0,0,0,0,0
0.25,0,0.211764706,1,0,0,1,0,0.5,1,0.456716418,0.75,0,1,0,1,0,0,0,0,0,1,0
0.25,0,0,0,0,0,0,0,0,1,0.019900498,1,0,1,0,0,0,1,0,0,0,0,0
0.75,0,0.023529412,0,1,1,0,1,0,1,0.803482587,1,0,0,0,0,1,0,0,1,0,0,0
0,1,0.6,0,1,0,0,1,0,1,0.617412935,0.5,0,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.012935323,0.75,0,1,0,0,0,1,0,0,0,0,0
0.25,1,0.176470588,1,1,0,1,1,0,0,0.820895522,0.5,0,0,0,0,1,0,0,0,0,0,0
0,0,0.035294118,0,1,0,1,1,0,1,0.353233831,1,0,1,0,1,0,0,0,0,0,1,0
0.5,1,0,0,0,0,0,0,0.5,1,0.073134328,0.75,0,1,0,0,0,1,0,0,0,0,0
0.25,1,0.047058824,1,0,0,1,1,0.5,1,0.399004975,0.5,0,0,0,0,0,0,0,0,0,0,0
1,1,0.223529412,1,1,1,1,1,1,0,0.950248756,0.5,0,0,0,0,1,0,0,1,0,0,0
0,0,0.858823529,0,1,1,0,1,0,0,0.717910448,1,0,0,0,0,1,0,0,0,0,0,0
1,1,0.552941176,1,0,1,1,1,1,0,0.905970149,0.75,0,0,0,0,1,0,0,1,0,0,0
1,1,0.282352941,1,1,1,1,1,1,0,0.716915423,0.5,0,1,0,0,0,0,0,1,0,0,0
1,0,0.6,1,1,1,1,0,1,1,0.467661692,0.75,0,1,0,1,0,0,1,0,0,0,0
0,0,0.129411765,0,0,0,1,1,0,0,0.421890547,1,0,1,0,1,0,0,0,0,0,0,0
0.25,1,0,0,0,0,0,0,0,1,0.058208955,0.75,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0.012437811,1,0,1,0,0,0,1,0,0,0,0,0
0.25,0,0.282352941,0,1,1,1,1,0,1,0.673631841,0.5,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1,0,0.071641791,0.75,0,1,0,0,0,1,1,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0.02238806,1,0,0,0,0,0,1,1,0,0,0,0
0.75,0,0,0,0,0,0,0,0.5,1,0.025870647,0.75,0,1,0,0,0,1,0,1,0,0,0
1,1,0.317647059,1,1,1,1,1,1,0,0.712935323,0.5,0,1,0,0,0,0,1,0,0,0,0
0.25,1,0,0,0,0,0,0,0.5,0,0.077114428,1,0,1,0,0,0,1,0,0,0,0,0
0.5,1,0.094117647,1,1,1,1,1,1,1,0.944776119,0.75,0,1,0,0,1,0,0,0,0,0,0
0.75,0,0.2,0,0,0,0,1,1,1,0.505472637,0.5,0,1,0,0,1,0,0,1,0,0,0
0.5,0,0,0,0,0,0,0,1,0,0.01840796,0.5,0,1,0,0,0,1,0,0,0,0,0
1,1,0.858823529,1,1,1,0,0,1,1,0.909452736,0.75,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.009452736,0.5,0,1,0,0,0,1,0,0,0,0,0
0,0,0.070588235,0,1,0,1,1,0,0,0.156716418,0.5,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.5,0,0.021393035,0.75,0,1,0,0,0,1,0,0,0,0,0
1,0,0.341176471,1,1,0,1,1,1,1,0.202487562,0.75,0,1,0,0,0,0,0,1,0,0,0
0,0,0.176470588,0,0,0,0,0,0,0,0.069651741,1,0,0,0,1,0,0,0,0,0,0,1
0.25,1,0.105882353,1,0,1,0,1,0,1,0.421393035,0.5,0,1,0,1,0,0,0,0,0,1,0
0,0,0.611764706,0,1,0,0,1,0,1,0.562189055,0.5,0,0,0,0,1,0,0,0,0,0,1
0.25,0,0,0,0,0,0,0,0,0,0.023383085,0.5,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.021393035,1,0,1,0,0,0,1,0,0,0,0,1
0.25,0,0.047058824,1,0,1,1,1,0.5,0,0.631343284,0.75,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.5,0,0.017412935,0.75,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,0,0,0,0,0,1,0.067164179,0.5,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0.014925373,0.75,0,1,0,0,0,1,0,0,0,0,1
0.75,1,0.611764706,1,1,0,1,1,1,1,0.471641791,0.5,0,1,0,1,0,0,0,1,0,0,0
0.25,1,0.047058824,0,0,0,0,1,0.5,1,0.524875622,1,0,1,0,1,0,0,0,0,0,0,0
1,0,0.858823529,1,1,1,1,0,1,1,0.68159204,0.5,0,0,0,0,0,0,0,1,0,0,0
0.25,0,0.6,1,1,0,1,1,0.5,1,0.430348259,0.75,0,1,0,1,0,0,0,0,0,1,0
0.5,0,0.141176471,1,0,0,1,1,0.5,0,0.15721393,0.5,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.016915423,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.016915423,0.75,0,1,0,0,0,1,0,0,0,0,1
1,1,0.352941176,1,1,1,1,1,1,0,0.710945274,0.5,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.021393035,0.75,0,1,0,0,0,1,0,0,0,0,1
1,1,0,0,0,0,0,0,1,0,0.080099502,1,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.024378109,1,0,0,1,0,0,1,0,0,0,0,1
0.25,0,0,0,0,0,0,0,1,0,0.011940299,0.75,0,1,0,0,0,1,0,0,0,1,0
1,1,0.164705882,1,1,1,0,1,1,1,0.920895522,0.5,0,0,0,0,1,0,1,0,0,0,0
1,0,1,1,0,1,1,1,0.5,1,0.309452736,0.5,0,0,0,0,0,0,1,0,0,0,0
0.5,0,0,0,0,0,0,0,0.5,0,0.020895522,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0.894117647,0,1,0,0,1,0,1,0.314925373,1,0,0,0,1,0,0,0,0,0,0,1
0.75,0,0.494117647,0,1,1,0,1,0.5,1,0.471641791,0.5,0,0,0,1,0,0,0,1,0,0,0
1,1,0.258823529,0,0,1,1,1,0.5,1,0.846268657,1,0,0,0,0,1,0,0,1,0,0,0
0,0,0.694117647,0,0,0,0,1,0,0,0.260696517,0.5,0,0,0,1,0,0,0,0,0,0,1
1,1,1,1,1,1,1,0,1,0,0.712935323,1,0,0,0,1,0,0,1,0,0,0,0
0.5,1,0.117647059,1,0,0,0,1,0,1,0.366169154,1,0,0,1,1,0,0,0,0,0,0,0
1,1,0.670588235,0,0,1,1,1,1,1,0.854228856,0.75,0,0,0,0,1,0,0,1,0,0,0
1,1,0.694117647,0,1,0,1,1,0.5,1,0.879104478,0.75,0,0,0,0,1,0,1,0,0,0,0
0.75,1,0.329411765,1,0,0,1,1,1,1,0.519900498,0.75,0,1,0,0,0,0,0,1,0,0,0
0.25,0,0,0,0,0,0,0,0.5,0,0.013432836,0.75,0,0,0,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,0,1,1,0.057711443,0.5,0,0,1,0,0,1,0,1,0,0,0
0.25,0,0.282352941,0,0,1,0,0,0.5,1,0.197512438,1,0,1,0,0,0,0,0,0,0,0,0
0.5,1,0.258823529,0,0,1,0,1,0,1,0.813930348,1,0,0,0,0,1,0,0,0,1,0,0
0.25,0,0.129411765,0,0,0,0,1,0,1,0.501492537,1,0,0,0,0,1,0,0,0,0,1,0
0,0,0.247058824,0,0,0,0,1,0,1,0.274129353,1,0,1,0,0,0,0,0,0,0,0,0
0,1,0.247058824,0,0,0,0,1,0,1,0.572139303,1,0,0,1,0,1,0,0,0,0,0,0
0.75,1,0.094117647,1,1,0,0,1,0.5,1,0.77761194,0.5,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0.022885572,0.5,0,0,1,0,0,1,0,0,0,0,0
0,0,0.270588235,1,1,0,1,1,0,0,0.325373134,0.5,0,1,0,0,0,0,0,0,0,0,1
0.75,1,0.564705882,1,1,1,1,1,1,1,0.718905473,0.5,0,0,1,1,0,0,0,1,0,0,0
1,1,0.235294118,1,1,1,1,1,0.5,1,0.608457711,0.5,0,0,0,1,0,0,0,1,0,0,0
0.75,0,0.223529412,1,1,1,0,1,1,1,0.402985075,0.75,0,0,0,1,0,0,0,1,0,0,0
0.5,1,0.270588235,1,1,0,0,1,0,1,0.409950249,0.5,0,1,0,1,0,0,0,0,1,0,0
1,1,0.329411765,0,1,1,0,1,0.5,1,0.870149254,0.75,0,0,0,0,1,0,1,0,0,0,0
0.75,0,0.047058824,1,0,1,0,0,1,0,0.348756219,0.5,0,1,0,1,0,0,0,0,0,0,0
0,0,0.694117647,0,0,0,0,1,0,0,0.060199005,0.75,0,0,1,1,0,0,0,0,0,0,1
0.75,1,0.035294118,1,0,0,1,1,0.5,0,0.414427861,0.5,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0.5,0,0.056716418,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0.5,1,0.018905473,0.75,0,0,1,0,0,1,0,0,0,0,1
0.25,1,0.058823529,0,0,1,1,1,0,1,0.770149254,0.75,0,0,0,0,1,0,0,0,0,0,0
0.75,0,0.117647059,1,0,1,1,1,1,0,0.624378109,0.75,0,0,1,0,0,0,0,0,0,0,0
1,0,0.694117647,1,1,1,1,0,1,1,0.63880597,0.5,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0.5,0,0.02238806,1,0,0,0,0,0,1,0,0,0,0,0
0.25,0,0.258823529,0,1,0,1,1,0.5,1,0.359701493,0.5,0,1,0,1,0,0,0,0,1,0,0
0.5,0,0.682352941,0,1,0,0,1,0.5,1,0.401492537,0.75,0,1,0,1,0,0,0,0,1,0,0
0,0,0.176470588,0,0,1,0,1,0,0,0.662189055,0.75,0,0,0,0,1,0,0,0,0,0,0
1,0,0.317647059,0,1,1,1,1,1,1,0.429353234,0.75,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.021393035,0.5,0,0,1,0,0,1,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0.5,0,0.018905473,1,0,0,1,0,0,1,0,0,0,0,0
0.75,1,0.188235294,0,1,1,0,1,0,1,0.758208955,1,0,1,0,0,1,0,0,0,0,0,0
1,1,0.164705882,1,0,0,0,1,0,1,0.612437811,0.75,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.094117647,0,0,0,1,1,0,0,0.307462687,0.75,0,0,0,1,0,0,0,0,1,0,0
0.75,0,0,0,0,0,0,0,1,0,0.011442786,1,0,1,0,0,0,1,0,0,0,0,0
1,1,0.258823529,1,1,1,1,1,1,1,0.949253731,0.5,0,0,0,0,1,0,1,0,0,0,0
0.5,0,0.117647059,1,1,0,1,0,0.5,1,0.873134328,0.75,0,1,0,0,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0,0,1,1,0.076616915,0.5,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.008457711,1,0,0,1,0,0,1,0,0,0,0,0
1,1,0.176470588,1,1,0,1,1,1,1,0.818905473,1,0,0,0,0,1,0,1,0,0,0,0
0.5,1,0.141176471,0,0,0,0,1,0,1,0.767661692,0.5,0,0,0,0,1,0,0,0,1,0,0
0,0,0.047058824,0,0,1,1,1,0,0,0.566169154,0.75,0,0,0,0,0,0,0,0,0,0,0
0.75,0,0,0,0,0,0,0,0.5,0,0.012437811,0.75,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,0,1,1,0.066666667,0.5,0,1,0,0,0,1,0,0,0,0,0
0.25,0,0.317647059,0,0,0,0,1,0,1,0.514427861,1,0,1,0,0,1,0,0,0,0,0,0
1,0,0.317647059,1,1,0,1,1,1,0,0.64278607,0.75,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.007462687,0.75,0,0,1,0,0,1,0,0,0,0,0
0.25,0,0.270588235,1,1,0,1,0,0,0,0.204975124,0.75,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0.020895522,0.75,0,1,0,0,0,1,0,0,0,0,0
1,1,0.188235294,0,1,1,0,1,0.5,1,0.763681592,0.75,0,0,0,0,1,0,0,0,0,0,0
0.25,0,0.352941176,1,0,0,1,1,0.5,0,0.558706468,0.5,0,0,0,0,0,0,0,0,1,0,0
0,0,0.247058824,0,0,0,1,1,0,1,0.557711443,1,0,0,1,0,1,0,0,0,0,0,0
1,0,0.482352941,0,1,1,1,0,0.5,1,0.326368159,0.75,0,0,0,1,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0,0,0.009452736,1,0,0,0,0,0,1,0,0,1,0,0
0.5,1,0.694117647,0,1,1,1,1,0.5,1,0.9039801,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0.305882353,0,0,1,0,1,0,0,0.579104478,0.75,0,0,0,0,1,0,0,0,0,0,0
0,1,0.270588235,0,1,1,1,1,0,1,0.54278607,0.75,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.006965174,0.75,0,0,1,0,0,1,0,0,0,0,0
0,0,0.152941176,1,0,1,0,1,0,0,0.830845771,0.5,0,0,0,0,1,0,0,0,0,0,0
0.75,0,0.811764706,1,0,0,0,1,0,0,0.569154229,0.75,0,1,0,0,1,0,0,0,0,0,0
0,0,0.858823529,0,0,1,1,0,0,0,0.456218905,1,0,0,1,1,0,0,0,0,0,0,0
0.25,0,0.129411765,0,0,0,0,1,0,1,0.073631841,0.5,0,0,1,0,0,0,0,0,0,0,0
0,0,0.2,1,0,0,0,1,0,0,0.565671642,0.75,0,0,1,0,1,0,0,0,0,0,0
0.25,0,0.047058824,1,0,1,1,1,0.5,1,0.772139303,0.5,0,0,0,0,1,0,0,0,1,0,0
0.25,1,0.129411765,1,0,0,0,1,0,0,0.359701493,0.5,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0.5,0,0.015920398,0.75,0,0,1,0,0,1,0,0,1,0,0
0.25,0,0,0,0,0,0,0,0,0,0.007960199,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0.811764706,1,1,1,1,1,1,0,0.278606965,0.75,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.5,0,0.010945274,0.5,0,0,1,0,0,1,0,0,0,1,0
0.25,1,0.047058824,0,0,0,0,1,0,0,0.510945274,0.75,0,0,1,1,0,0,0,0,0,1,0
0.5,0,0.894117647,0,1,1,0,1,0,1,0.827363184,0.75,0,0,0,0,1,0,0,0,1,0,0
0.25,0,0,0,0,0,0,0,0.5,0,0.019900498,0.75,0,0,1,0,0,1,0,0,1,0,0
0,0,0.282352941,0,0,0,1,1,0,0,0.3039801,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0.494117647,1,1,1,1,1,1,1,0.558208955,0.5,0,0,1,0,0,0,0,0,0,0,0
0.75,0,0,0,0,0,0,0,0.5,1,0.010945274,0.5,0,0,1,0,0,1,0,0,0,0,0
0.75,0,0.223529412,0,1,1,1,1,0.5,1,0.502487562,0.5,0,0,0,0,0,0,0,0,0,0,0
0.25,1,0.152941176,0,1,0,0,1,0.5,0,0.815422886,0.5,0,0,0,0,1,0,0,0,1,0,0
0.25,0,0,0,0,0,0,0,1,1,0.025870647,0.5,0,1,0,0,0,1,0,0,0,1,0
0.25,0,0,0,0,0,0,0,0.5,0,0.010945274,1,0,0,1,0,0,1,0,0,0,1,0
1,0,0.270588235,0,0,0,0,1,0.5,1,0.266169154,0.5,0,1,0,0,0,0,0,0,0,0,0
0.75,1,0,0,0,0,0,0,1,0,0.072139303,1,0,0,1,0,0,1,0,0,0,0,0
1,0,0.623529412,1,0,1,1,1,1,0,0.304975124,0.5,0,0,1,1,0,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,1,1,0.013432836,1,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.017412935,0.5,0,0,1,0,0,1,0,0,0,0,0
1,1,0.047058824,1,1,1,1,1,1,1,0.627363184,0.75,0,0,1,0,0,0,0,0,0,0,0
0.75,0,0.211764706,0,0,0,1,0,1,1,0.765671642,1,0,1,0,0,1,0,0,0,0,0,0
1,1,0.211764706,0,1,1,1,1,1,1,0.647263682,0.75,0,1,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0.02039801,0.5,0,1,0,0,0,1,0,0,0,0,0
0.5,0,1,0,1,1,0,1,0,1,0.712437811,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.015422886,0.75,0,0,1,0,0,1,0,0,0,1,0
1,0,0.329411765,0,0,1,1,1,1,0,0.362189055,1,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1,0.008955224,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0.008457711,1,0,0,1,0,0,1,0,0,0,0,0
0,0,0.152941176,0,1,1,0,1,0,0,0.619900498,0.5,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.5,0,0.019900498,0.5,0,0,1,0,0,1,0,0,0,0,0
0.5,1,0.329411765,0,1,1,0,1,0.5,1,0.873134328,1,0,0,0,0,1,0,0,1,0,0,0
1,1,0,0,0,0,0,0,1,0,0.072139303,1,0,0,0,0,0,1,0,0,0,0,0
0.75,1,0.164705882,0,1,0,1,1,1,1,0.610447761,0.75,0,0,1,1,0,0,0,1,0,0,0
0,0,0.811764706,0,0,0,0,0,0,1,0.368159204,1,0,0,0,1,0,0,0,0,0,0,0
1,1,0.282352941,1,1,1,1,1,1,0,0.694527363,0.75,0,0,0,1,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0.5,1,0.021393035,1,0,0,0,0,0,1,0,1,0,0,0
1,1,0.564705882,1,1,1,1,1,1,1,0.988557214,0.5,0,0,0,0,1,0,0,0,0,0,0
